,SUMMONS,PRECINCT,VIOLATION,DESCRIPTION,TIME,ts_month,ts,dstring,ohe_codes,ohe_pct,features,normFeatures,Quantile,pcaFeatures
68,1465442923,115,14,NO STANDING-DAY/TIME LIMITS,1210P,7,07072021,2.0,"(99,[14],[1.0])","(123,[115],[1.0])","(224,[0,1,117,139],[1465442923.0,2.0,1.0,1.0])","(224,[0,1,117,139],[0.9999999972704499,1.364775088235149e-09,6.823875441175745e-10,6.823875441175745e-10])",34.0,"[-1465442922.9999645,-315.262759244022,-33.75096279530883,31.954580155966127]"
69,1465442935,115,14,NO STANDING-DAY/TIME LIMITS,0618A,6,06252021,2.0,"(99,[14],[1.0])","(123,[115],[1.0])","(224,[0,1,117,139],[1465442935.0,2.0,1.0,1.0])","(224,[0,1,117,139],[0.9999999972704499,1.3647750770594829e-09,6.823875385297414e-10,6.823875385297414e-10])",34.0,"[-1465442934.9999645,-315.26276180930716,-33.75096307083685,31.954580413494902]"
70,1465444270,115,14,NO STANDING-DAY/TIME LIMITS,0907A,7,07132021,2.0,"(99,[14],[1.0])","(123,[115],[1.0])","(224,[0,1,117,139],[1465444270.0,2.0,1.0,1.0])","(224,[0,1,117,139],[0.9999999972704523,1.3647738337677656e-09,6.823869168838828e-10,6.823869168838828e-10])",34.0,"[-1465444269.9999645,-315.2630471972804,-33.75099372332942,31.95460906357119]"
71,1465448196,113,14,NO STANDING-DAY/TIME LIMITS,0825P,7,07072021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465448196.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704596,1.364770177478808e-09,6.82385088739404e-10,6.82385088739404e-10])",32.0,"[-1465448195.9999645,-315.266307207985,-33.732567611631055,32.0267198679176]"
72,1465448445,113,14,NO STANDING-DAY/TIME LIMITS,0715A,6,06272021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465448445.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704601,1.3647699455854417e-09,6.823849727927209e-10,6.823849727927209e-10])",32.0,"[-1465448444.9999645,-315.2663604376519,-33.73257332883753,32.02672521163969]"
73,1465448548,113,14,NO STANDING-DAY/TIME LIMITS,1057P,7,07182021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465448548.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704603,1.3647698496617028e-09,6.823849248308514e-10,6.823849248308514e-10])",32.0,"[-1465448547.9999645,-315.26638245634945,-33.7325756937864,32.02672742209502]"
74,1465449711,113,14,NO STANDING-DAY/TIME LIMITS,0609P,7,07042021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465449711.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704625,1.3647687665625566e-09,6.823843832812783e-10,6.823843832812783e-10])",32.0,"[-1465449710.9999645,-315.2666310752355,-33.73260239704397,32.02675238092552]"
75,1465450130,113,14,NO STANDING-DAY/TIME LIMITS,0236P,7,07102021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465450130.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704633,1.3647683763492699e-09,6.823841881746349e-10,6.823841881746349e-10])",32.0,"[-1465450129.9999645,-315.26672064644214,-33.732612017564115,32.02676137297194]"
76,1465450610,113,14,NO STANDING-DAY/TIME LIMITS,0339P,7,07112021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465450610.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704642,1.3647679293271633e-09,6.823839646635817e-10,6.823839646635817e-10])",32.0,"[-1465450609.9999645,-315.2668232578482,-33.732623038685034,32.02677167412296]"
77,1465451493,113,14,NO STANDING-DAY/TIME LIMITS,0712P,7,07032021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465451493.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704657,1.3647671069935111e-09,6.823835534967556e-10,6.823835534967556e-10])",32.0,"[-1465451492.9999645,-315.26701202008076,-33.7326433129554,32.0267906239487]"
78,1465451500,113,14,NO STANDING-DAY/TIME LIMITS,0753P,6,06222021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465451500.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704658,1.3647671004744488e-09,6.823835502372244e-10,6.823835502372244e-10])",32.0,"[-1465451499.9999645,-315.26701351649706,-33.732643473680085,32.02679077417382]"
79,1465451511,113,14,NO STANDING-DAY/TIME LIMITS,0725P,6,06222021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465451511.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704658,1.364767090230208e-09,6.82383545115104e-10,6.82383545115104e-10])",32.0,"[-1465451510.9999645,-315.26701586800846,-33.73264372624744,32.026791010241865]"
80,1465451699,113,14,NO STANDING-DAY/TIME LIMITS,0240P,6,06242021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465451699.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704662,1.3647669151468447e-09,6.823834575734223e-10,6.823834575734223e-10])",32.0,"[-1465451698.9999645,-315.2670560574758,-33.732648042853135,32.02679504485935]"
81,1465451810,113,14,NO STANDING-DAY/TIME LIMITS,0450P,7,07132021,2.0,"(99,[14],[1.0])","(123,[113],[1.0])","(224,[0,1,115,139],[1465451810.0,2.0,1.0,1.0])","(224,[0,1,115,139],[0.9999999972704664,1.3647668117731777e-09,6.823834058865889e-10,6.823834058865889e-10])",32.0,"[-1465451809.9999645,-315.2670797863635,-33.73265059148735,32.026797427000524]"
82,1465581832,73,14,NO STANDING-DAY/TIME LIMITS,0502P,6,06262021,2.0,"(99,[14],[1.0])","(123,[73],[1.0])","(224,[0,1,75,139],[1465581832.0,2.0,1.0,1.0])","(224,[0,1,75,139],[0.9999999972707085,1.3646457337780488e-09,6.823228668890244e-10,6.823228668890244e-10])",20.0,"[-1465581831.9999645,-315.292496863711,-33.731949636699866,31.921337805697174]"
83,1465582526,73,14,NO STANDING-DAY/TIME LIMITS,0856A,6,06182021,2.0,"(99,[14],[1.0])","(123,[73],[1.0])","(224,[0,1,75,139],[1465582526.0,2.0,1.0,1.0])","(224,[0,1,75,139],[0.9999999972707099,1.3646450875748362e-09,6.823225437874181e-10,6.823225437874181e-10])",20.0,"[-1465582525.9999645,-315.29264522270233,-33.73196557140387,31.921352699444697]"
84,1465605964,83,14,NO STANDING-DAY/TIME LIMITS,0140A,7,07032021,2.0,"(99,[14],[1.0])","(123,[83],[1.0])","(224,[0,1,85,139],[1465605964.0,2.0,1.0,1.0])","(224,[0,1,85,139],[0.9999999972707535,1.3646232641432584e-09,6.823116320716292e-10,6.823116320716292e-10])",22.0,"[-1465605963.9999645,-315.2989204681369,-33.72465360857759,31.947046608055413]"
85,1472525164,112,14,NO STANDING-DAY/TIME LIMITS,1205P,7,07012021,2.0,"(99,[14],[1.0])","(123,[112],[1.0])","(224,[0,1,114,139],[1472525164.0,2.0,1.0,1.0])","(224,[0,1,114,139],[0.9999999972835778,1.358211080844494e-09,6.79105540422247e-10,6.79105540422247e-10])",31.0,"[-1472525163.9999642,-316.779866136879,-33.88570970513253,32.124205663240076]"
86,1472532466,110,14,NO STANDING-DAY/TIME LIMITS,1218A,7,07112021,2.0,"(99,[14],[1.0])","(123,[110],[1.0])","(224,[0,1,112,139],[1472532466.0,2.0,1.0,1.0])","(224,[0,1,112,139],[0.9999999972835913,1.3582043457418633e-09,6.791021728709316e-10,6.791021728709316e-10])",29.0,"[-1472532465.9999642,-316.7765620171035,-33.54635131912755,31.844314587184495]"
87,1472540943,60,14,NO STANDING-DAY/TIME LIMITS,0500P,7,07242021,2.0,"(99,[14],[1.0])","(123,[60],[1.0])","(224,[0,1,62,139],[1472540943.0,2.0,1.0,1.0])","(224,[0,1,62,139],[0.999999997283607,1.3581965269452027e-09,6.790982634726014e-10,6.790982634726014e-10])",14.0,"[-1472540942.9999642,-316.78229700621273,-33.90396544466184,32.13435770679281]"
88,1472542848,60,14,NO STANDING-DAY/TIME LIMITS,0003A,7,07192021,2.0,"(99,[14],[1.0])","(123,[60],[1.0])","(224,[0,1,62,139],[1472542848.0,2.0,1.0,1.0])","(224,[0,1,62,139],[0.9999999972836104,1.3581947698728158e-09,6.790973849364079e-10,6.790973849364079e-10])",14.0,"[-1472542847.9999642,-316.7827042452307,-33.90400918473551,32.13439858948594]"
89,1472579124,72,14,NO STANDING-DAY/TIME LIMITS,0434P,7,07202021,2.0,"(99,[14],[1.0])","(123,[72],[1.0])","(224,[0,1,74,139],[1472579124.0,2.0,1.0,1.0])","(224,[0,1,74,139],[0.9999999972836774,1.3581613116548261e-09,6.790806558274131e-10,6.790806558274131e-10])",19.0,"[-1472579123.9999642,-316.7908241591868,-33.94310288605717,32.13862899310859]"
90,1472582202,72,14,NO STANDING-DAY/TIME LIMITS,0717A,7,07222021,2.0,"(99,[14],[1.0])","(123,[72],[1.0])","(224,[0,1,74,139],[1472582202.0,2.0,1.0,1.0])","(224,[0,1,74,139],[0.999999997283683,1.3581584728180534e-09,6.790792364090267e-10,6.790792364090267e-10])",19.0,"[-1472582201.9999642,-316.7914821548285,-33.9431735589951,32.13869504923954]"
91,1472593376,67,14,NO STANDING-DAY/TIME LIMITS,1220P,7,07232021,2.0,"(99,[14],[1.0])","(123,[67],[1.0])","(224,[0,1,69,139],[1472593376.0,2.0,1.0,1.0])","(224,[0,1,69,139],[0.9999999972837037,1.358148167147132e-09,6.79074083573566e-10,6.79074083573566e-10])",16.0,"[-1472593375.9999642,-316.7927487304801,-33.88636885380805,32.117370058828826]"
92,1465606749,83,14,NO STANDING-DAY/TIME LIMITS,1226P,6,06242021,2.0,"(99,[14],[1.0])","(123,[83],[1.0])","(224,[0,1,85,139],[1465606749.0,2.0,1.0,1.0])","(224,[0,1,85,139],[0.999999997270755,1.3646225332314637e-09,6.823112666157318e-10,6.823112666157318e-10])",22.0,"[-1465606748.9999645,-315.2990882805407,-33.72467163270244,31.947063454729488]"
93,1465606750,83,14,NO STANDING-DAY/TIME LIMITS,1230P,6,06242021,2.0,"(99,[14],[1.0])","(123,[83],[1.0])","(224,[0,1,85,139],[1465606750.0,2.0,1.0,1.0])","(224,[0,1,85,139],[0.999999997270755,1.3646225323003662e-09,6.823112661501831e-10,6.823112661501831e-10])",22.0,"[-1465606749.9999645,-315.2990884943144,-33.72467165566311,31.947063476190216]"
94,1466141347,44,14,NO STANDING-DAY/TIME LIMITS,0800A,6,06282021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466141347.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.99999999727175,1.364124951960379e-09,6.820624759801895e-10,6.820624759801895e-10])",11.0,"[-1466141346.9999645,-315.4138326704883,-33.76124350561882,32.02628356524732]"
95,1466141438,44,14,NO STANDING-DAY/TIME LIMITS,0935A,7,07012021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466141438.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717503,1.364124867292306e-09,6.82062433646153e-10,6.82062433646153e-10])",11.0,"[-1466141437.9999645,-315.4138521239007,-33.76124559503966,32.02628551817387]"
96,1466142182,44,14,NO STANDING-DAY/TIME LIMITS,0945A,7,07082021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466142182.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717516,1.364124175061422e-09,6.82062087530711e-10,6.82062087530711e-10])",11.0,"[-1466142181.9999645,-315.4140111715802,-33.7612626777771,32.026301484957955]"
97,1466142194,44,14,NO STANDING-DAY/TIME LIMITS,0835A,7,07132021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466142194.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717517,1.3641241638964136e-09,6.820620819482068e-10,6.820620819482068e-10])",11.0,"[-1466142193.9999645,-315.41401373686534,-33.76126295330512,32.02630174248673]"
98,1466142200,44,14,NO STANDING-DAY/TIME LIMITS,0840A,7,07132021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466142200.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717517,1.3641241583139093e-09,6.820620791569547e-10,6.820620791569547e-10])",11.0,"[-1466142199.9999645,-315.41401501950793,-33.76126309106913,32.02630187125112]"
99,1466142224,44,14,NO STANDING-DAY/TIME LIMITS,0805A,7,07142021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466142224.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717517,1.364124135983893e-09,6.820620679919465e-10,6.820620679919465e-10])",11.0,"[-1466142223.9999645,-315.4140201500782,-33.76126364212518,32.02630238630867]"
100,1466142248,44,14,NO STANDING-DAY/TIME LIMITS,0800A,7,07152021,2.0,"(99,[14],[1.0])","(123,[44],[1.0])","(224,[0,1,46,139],[1466142248.0,2.0,1.0,1.0])","(224,[0,1,46,139],[0.9999999972717518,1.3641241136538776e-09,6.820620568269388e-10,6.820620568269388e-10])",11.0,"[-1466142247.9999645,-315.41402528064856,-33.761264193181226,32.02630290136622]"
101,1466144294,5,14,NO STANDING-DAY/TIME LIMITS,1106A,7,07062021,2.0,"(99,[14],[1.0])","(123,[5],[1.0])","(224,[0,1,7,139],[1466144294.0,2.0,1.0,1.0])","(224,[0,1,7,139],[0.9999999972717556,1.3641222100227408e-09,6.820611050113704e-10,6.820611050113704e-10])",2.0,"[-1466144293.9999645,-315.41563371326015,-33.746368912498674,32.001965596115774]"
102,1466144324,5,14,NO STANDING-DAY/TIME LIMITS,0943A,7,07082021,2.0,"(99,[14],[1.0])","(123,[5],[1.0])","(224,[0,1,7,139],[1466144324.0,2.0,1.0,1.0])","(224,[0,1,7,139],[0.9999999972717556,1.3641221821103003e-09,6.820610910551502e-10,6.820610910551502e-10])",2.0,"[-1466144323.9999645,-315.415640126473,-33.74636960131873,32.001966239937715]"
103,1457412469,0,14,NO STANDING-DAY/TIME LIMITS,1235A,6,06302021,2.0,"(99,[14],[1.0])","(123,[0],[1.0])","(224,[0,1,2,139],[1457412469.0,2.0,1.0,1.0])","(224,[0,1,2,139],[0.9999999972554098,1.3722951031722095e-09,6.861475515861048e-10,6.861475515861048e-10])",1.0,"[-1457412468.9999645,-313.54809582393017,-33.54071293017363,31.79107434010749]"
104,1462132406,10,16,NO STANDING-EXC. TRUCK LOADING,0447P,6,06172021,19.0,"(99,[16],[1.0])","(123,[10],[1.0])","(224,[0,1,12,141],[1462132406.0,19.0,1.0,1.0])","(224,[0,1,12,141],[0.9999999856374159,1.2994718979719338e-08,6.839325778799652e-10,6.839325778799652e-10])",4.0,"[-1462132405.999961,-331.55582303601176,-33.3504540284585,31.374541736321703]"
105,1472428298,114,16,NO STANDING-EXC. TRUCK LOADING,0245P,7,07212021,19.0,"(99,[16],[1.0])","(123,[114],[1.0])","(224,[0,1,116,141],[1472428298.0,19.0,1.0,1.0])","(224,[0,1,116,141],[0.9999999857378457,1.2903853963433585e-08,6.791502086017676e-10,6.791502086017676e-10])",33.0,"[-1472428297.9999607,-333.75875751120964,-33.58684041363526,31.462928886941103]"
106,1465605710,83,16,NO STANDING-EXC. TRUCK LOADING,0950A,7,07082021,19.0,"(99,[16],[1.0])","(123,[83],[1.0])","(224,[0,1,85,141],[1465605710.0,19.0,1.0,1.0])","(224,[0,1,85,141],[0.9999999856714534,1.2963923105729177e-08,6.823117424067987e-10,6.823117424067987e-10])",22.0,"[-1465605709.999961,-332.29915801945697,-33.38292412806236,31.241925981385055]"
107,1465605733,83,16,NO STANDING-EXC. TRUCK LOADING,1049A,7,07092021,19.0,"(99,[16],[1.0])","(123,[83],[1.0])","(224,[0,1,85,141],[1465605733.0,19.0,1.0,1.0])","(224,[0,1,85,141],[0.9999999856714537,1.296392290228413e-08,6.823117316991647e-10,6.823117316991647e-10])",22.0,"[-1465605732.999961,-332.2991629362535,-33.38292465615774,31.241926474981877]"
108,1472560255,72,16,NO STANDING-EXC. TRUCK LOADING,0135P,6,06222021,19.0,"(99,[16],[1.0])","(123,[72],[1.0])","(224,[0,1,74,141],[1472560255.0,19.0,1.0,1.0])","(224,[0,1,74,141],[0.9999999857391236,1.2902697641424084e-08,6.790893495486361e-10,6.790893495486361e-10])",19.0,"[-1472560254.9999607,-333.7870823119134,-33.6009459926961,31.43310887492505]"
109,1472605524,67,16,NO STANDING-EXC. TRUCK LOADING,0920A,7,07022021,19.0,"(99,[16],[1.0])","(123,[67],[1.0])","(224,[0,1,69,141],[1472605524.0,19.0,1.0,1.0])","(224,[0,1,69,141],[0.9999999857395621,1.2902301002811993e-08,6.790684738322101e-10,6.790684738322101e-10])",16.0,"[-1472605523.9999607,-333.7956375040057,-33.5449241315047,31.41251558814808]"
110,1465606154,83,16,NO STANDING-EXC. TRUCK LOADING,0919A,6,06222021,19.0,"(99,[16],[1.0])","(123,[83],[1.0])","(224,[0,1,85,141],[1465606154.0,19.0,1.0,1.0])","(224,[0,1,85,141],[0.9999999856714578,1.2963919178356355e-08,6.82311535702966e-10,6.82311535702966e-10])",22.0,"[-1465606153.999961,-332.2992529350076,-33.38293432259922,31.241935509949755]"
111,1461355126,79,17,NO STANDING-EXC. AUTH. VEHICLE,0836A,6,06232021,5.0,"(99,[17],[1.0])","(123,[79],[1.0])","(224,[0,1,81,142],[1461355126.0,5.0,1.0,1.0])","(224,[0,1,81,142],[0.9999999952099254,3.42148180622978e-09,6.842963612459559e-10,6.842963612459559e-10])",21.0,"[-1461355125.999964,-317.3966825032361,-33.52729722578452,31.412684889380973]"
112,1462125438,122,17,NO STANDING-EXC. AUTH. VEHICLE,0338P,6,06202021,5.0,"(99,[17],[1.0])","(123,[122],[1.0])","(224,[0,1,124,142],[1462125438.0,5.0,1.0,1.0])","(224,[0,1,124,142],[0.9999999952124491,3.4196792191110523e-09,6.839358438222105e-10,6.839358438222105e-10])",36.0,"[-1462125437.999964,-317.56340557586896,-33.54032484232746,31.43753892603323]"
113,1462129640,1,17,NO STANDING-EXC. AUTH. VEHICLE,1213P,6,06242021,5.0,"(99,[17],[1.0])","(123,[1],[1.0])","(224,[0,1,3,142],[1462129640.0,5.0,1.0,1.0])","(224,[0,1,3,142],[0.9999999952124629,3.4196693913286063e-09,6.839338782657213e-10,6.839338782657213e-10])",1.0,"[-1462129639.999964,-317.5626294953728,-33.543120055361975,31.437118552465893]"
114,1462129675,1,17,NO STANDING-EXC. AUTH. VEHICLE,0612P,6,06262021,5.0,"(99,[17],[1.0])","(123,[1],[1.0])","(224,[0,1,3,142],[1462129675.0,5.0,1.0,1.0])","(224,[0,1,3,142],[0.999999995212463,3.419669309469637e-09,6.839338618939274e-10,6.839338618939274e-10])",1.0,"[-1462129674.999964,-317.56263697745453,-33.543120858985375,31.43711930359149]"
115,1462146636,5,17,NO STANDING-EXC. AUTH. VEHICLE,1114A,6,06242021,5.0,"(99,[17],[1.0])","(123,[5],[1.0])","(224,[0,1,7,142],[1462146636.0,5.0,1.0,1.0])","(224,[0,1,7,142],[0.9999999952125185,3.4196296410742435e-09,6.839259282148487e-10,6.839259282148487e-10])",2.0,"[-1462146635.999964,-317.5664421951857,-33.550716344405814,31.459232875023993]"
116,1462146650,1,17,NO STANDING-EXC. AUTH. VEHICLE,1220P,7,07022021,5.0,"(99,[17],[1.0])","(123,[1],[1.0])","(224,[0,1,3,142],[1462146650.0,5.0,1.0,1.0])","(224,[0,1,3,142],[0.9999999952125186,3.4196296083314165e-09,6.839259216662833e-10,6.839259216662833e-10])",1.0,"[-1462146649.999964,-317.566265787077,-33.54351061633473,31.437483599505338]"
117,1462175570,6,17,NO STANDING-EXC. AUTH. VEHICLE,0642P,6,06192021,5.0,"(99,[17],[1.0])","(123,[6],[1.0])","(224,[0,1,8,142],[1462175570.0,5.0,1.0,1.0])","(224,[0,1,8,142],[0.9999999952126133,3.419561972344447e-09,6.839123944688894e-10,6.839123944688894e-10])",3.0,"[-1462175569.999964,-317.5779001559366,-33.528443456921664,31.414274038410998]"
118,1463784636,71,17,NO STANDING-EXC. AUTH. VEHICLE,1219P,6,06232021,5.0,"(99,[17],[1.0])","(123,[71],[1.0])","(224,[0,1,73,142],[1463784636.0,5.0,1.0,1.0])","(224,[0,1,73,142],[0.9999999952178757,3.415803017138225e-09,6.831606034276451e-10,6.831606034276451e-10])",18.0,"[-1463784635.999964,-317.91624231030005,-33.58368131467395,31.471334836997887]"
119,1472472470,114,17,NO STANDING-EXC. AUTH. VEHICLE,0825P,6,06152021,5.0,"(99,[17],[1.0])","(123,[114],[1.0])","(224,[0,1,116,142],[1472472470.0,5.0,1.0,1.0])","(224,[0,1,116,142],[0.9999999952460911,3.395649207778028e-09,6.791298415556055e-10,6.791298415556055e-10])",33.0,"[-1472472469.9999638,-319.7733113507327,-33.82571461318301,31.712051969091775]"
120,1472538456,110,17,NO STANDING-EXC. AUTH. VEHICLE,1250P,7,07072021,5.0,"(99,[17],[1.0])","(123,[110],[1.0])","(224,[0,1,112,142],[1472538456.0,5.0,1.0,1.0])","(224,[0,1,112,142],[0.9999999952463041,3.3954970451593564e-09,6.790994090318712e-10,6.790994090318712e-10])",29.0,"[-1472538455.9999638,-319.78324539667346,-33.44262518592171,31.38750308004799]"
121,1472552740,72,17,NO STANDING-EXC. AUTH. VEHICLE,0145A,6,06302021,5.0,"(99,[17],[1.0])","(123,[72],[1.0])","(224,[0,1,74,142],[1472552740.0,5.0,1.0,1.0])","(224,[0,1,74,142],[0.9999999952463503,3.3954641082884075e-09,6.790928216576816e-10,6.790928216576816e-10])",19.0,"[-1472552739.9999638,-319.79058682696177,-33.83863342416633,31.68112271625692]"
122,1465606762,83,17,NO STANDING-EXC. AUTH. VEHICLE,1236P,6,06242021,5.0,"(99,[17],[1.0])","(123,[83],[1.0])","(224,[0,1,85,142],[1465606762.0,5.0,1.0,1.0])","(224,[0,1,85,142],[0.9999999952238212,3.411556295834766e-09,6.823112591669533e-10,6.823112591669533e-10])",22.0,"[-1465606761.999964,-318.30449393433065,-33.62080826358042,31.49012367680199]"
123,1465606774,83,17,NO STANDING-EXC. AUTH. VEHICLE,1241P,6,06242021,5.0,"(99,[17],[1.0])","(123,[83],[1.0])","(224,[0,1,85,142],[1465606774.0,5.0,1.0,1.0])","(224,[0,1,85,142],[0.9999999952238212,3.411556267901847e-09,6.823112535803695e-10,6.823112535803695e-10])",22.0,"[-1465606773.999964,-318.3044964996158,-33.620808539108445,31.490123934330764]"
124,1465606798,83,17,NO STANDING-EXC. AUTH. VEHICLE,1248P,6,06242021,5.0,"(99,[17],[1.0])","(123,[83],[1.0])","(224,[0,1,85,142],[1465606798.0,5.0,1.0,1.0])","(224,[0,1,85,142],[0.9999999952238213,3.4115562120360104e-09,6.823112424072021e-10,6.823112424072021e-10])",22.0,"[-1465606797.999964,-318.3045016301861,-33.62080909016449,31.490124449388315]"
125,1466144300,5,17,NO STANDING-EXC. AUTH. VEHICLE,1100A,7,07072021,5.0,"(99,[17],[1.0])","(123,[5],[1.0])","(224,[0,1,7,142],[1466144300.0,5.0,1.0,1.0])","(224,[0,1,7,142],[0.9999999952255723,3.4103055041225216e-09,6.820611008245043e-10,6.820611008245043e-10])",2.0,"[-1466144299.999964,-318.4210378706338,-33.64250538265198,31.54502566796316]"
126,1466144336,5,17,NO STANDING-EXC. AUTH. VEHICLE,0237P,7,07082021,5.0,"(99,[17],[1.0])","(123,[5],[1.0])","(224,[0,1,7,142],[1466144336.0,5.0,1.0,1.0])","(224,[0,1,7,142],[0.9999999952255724,3.4103054203852013e-09,6.820610840770402e-10,6.820610840770402e-10])",2.0,"[-1466144335.999964,-318.4210455664893,-33.64250620923605,31.545026440549485]"
127,1466144397,5,17,NO STANDING-EXC. AUTH. VEHICLE,1250P,7,07092021,5.0,"(99,[17],[1.0])","(123,[5],[1.0])","(224,[0,1,7,142],[1466144397.0,5.0,1.0,1.0])","(224,[0,1,7,142],[0.9999999952255726,3.410305278496974e-09,6.820610556993948e-10,6.820610556993948e-10])",2.0,"[-1466144396.999964,-318.4210586066888,-33.642507609836834,31.545027749654093]"
128,1466146692,5,17,NO STANDING-EXC. AUTH. VEHICLE,0205P,6,06232021,5.0,"(99,[17],[1.0])","(123,[5],[1.0])","(224,[0,1,7,142],[1466146692.0,5.0,1.0,1.0])","(224,[0,1,7,142],[0.99999999522558,3.4102999402517498e-09,6.8205998805035e-10,6.8205998805035e-10])",2.0,"[-1466146691.999964,-318.42154921747425,-33.642560304571255,31.545077002032432]"
